# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.5081621617660728,0.6455719566269204,2.532215561440804,5.012306293563147,-33.90645176271423,-31.468774739606534,0.07852109736319803,12.735430776960703,-11.52284960000358,19.12395518862023
 0.5115834741231896,0.65429412748988,2.5493640897231282,5.012266198569314,-33.94565581926078,-31.591437807546676,0.0775717363765931,12.89129323011706,-11.458777350452156,18.727389628177892
 0.5149881320397102,0.6630319403543745,2.566429015407288,5.012229158575706,-33.98445655791686,-31.71410087548682,0.07664857941147338,13.046556213803903,-11.396369211661856,18.330222982893922
 0.5183762625486582,0.6717848739347884,2.5834109864709704,5.0121950789182845,-34.0228630903608,-31.836763943426966,0.07575091796872711,13.20116015508668,-11.33561187873683,17.932406312144312
 0.5217479877666031,0.6805524068462485,2.6003106257881736,5.012163870074653,-34.06088432461739,-31.95942701136711,0.07487807288300913,13.355044561074887,-11.276492536886833,17.533855230951467
 0.5251034250915627,0.6893340176072258,2.6171285321453803,5.012135447175821,-34.09852897188815,-32.08209007930726,0.07402939003874832,13.50814858094308,-11.218998784670443,17.134503389087495
 0.5284426873908019,0.6981291846420317,2.6338652812058885,5.01210972984104,-34.1358055533817,-32.2047531472474,0.07320424206981169,13.660410540776363,-11.16311872297168,16.734253464155014
 0.5317658831791501,0.7069373862832533,2.650521426424854,5.01208664182999,-34.17272240681654,-32.32741621518754,0.0724020256882412,13.811768255020105,-11.108840942890934,16.33300700219131
 0.5350731167883893,0.7157581007741027,2.667097499918809,5.012066110977891,-34.209287692714646,-32.450079283127685,0.07162216175829526,13.962158854890752,-11.056154544376158,15.93065526656155
 0.5383644885282524,0.7245908062707164,2.6835940132916014,5.01204806889384,-34.24550940045345,-32.57274235106783,0.07086409313857198,14.111519045965053,-11.005049141093744,15.527083332294795
 0.5416400948395022,0.7334349808443618,2.7000114584194166,5.012032450734652,-34.28139535419486,-32.695405419007976,0.07012728532453835,14.259784837986427,-10.955514897553467,15.12216024561866
 0.5449000284395664,0.7422901024836004,2.716350308197704,5.012019195104269,-34.3169532185272,-32.81806848694812,0.06941122456041454,14.406891771944094,-10.907542513024017,14.715755108785892
 0.5481443784611403,0.7511556490963741,2.7326110172517617,5.012008243848309,-34.35219050402674,-32.94073155488826,0.06871541735025513,14.552774887516376,-10.861123265127544,14.307718830520953
 0.5513732305841631,0.7600310985120413,2.748794022613243,5.011999541908706,-34.38711457251652,-33.063394622828405,0.06803938997655219,14.697368691057065,-10.81624898234476,13.897905841774337
 0.5545866671615338,0.7689159284833444,2.7648997443642798,5.011993037128705,-34.42173264229599,-33.18605769076855,0.06738268773176319,14.8406071895024,-10.772912097677198,13.486149056976924
 0.5577847673389205,0.7778096166883339,2.780928586251179,5.011988680103622,-34.45605179309648,-33.308720758708695,0.06674487355267472,14.982424069030635,-10.731105624253852,13.07228388871425
 0.5609676071689799,0.786711640732227,2.796880936269709,5.011986424158956,-34.49007897096818,-33.43138382664884,0.0661255278114145,15.12275263574352,-10.690823192024702,12.65612923676272
 0.5641352597202971,0.7956214781492174,2.812757167223186,5.011986225217417,-34.5238209929521,-33.55404689458898,0.06552424901700052,15.26152554210192,-10.652059036556002,12.237502327261915
 0.5672877951813333,0.8045386064042458,2.8285576372541192,5.011988041441347,-34.557284551670456,-33.676709962529124,0.06494065125353074,15.398675262678879,-10.614808027361258,11.816206242609033
 0.5704252809596364,0.8134625028947,2.8442826903523777,5.0119918333983255,-34.59047621977097,-33.79937303046927,0.06437436426228527,15.534133990444172,-10.579065674193885,11.392036711224693
 0.5735477817765814,0.8223926449520922,2.8599326568405243,5.011997564009729,-34.62340245417796,-33.922036098409414,0.06382503385065333,15.667833445101474,-10.544828116077866,10.96478756073356
 0.5766553597578635,0.8313285098436772,2.8755078538361385,5.0120051980765,-34.65606960035202,-34.04469916634956,0.06329232018519626,15.799705194468359,-10.512092173009746,10.534230601870005
