# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.06900508966735715,0.011904256000000002,0.1725127241683929,2.5000000000000004,0.0,0.0,Infinity,0.0,0.0,0.0
 0.0971968065319023,0.023618048000000114,0.4155047404981486,8.61926989041773,0.0,0.0,Infinity,0.0,0.0,0.0
 0.11856291494392329,0.03514291199999997,0.5393993036895638,5.79864900066264,0.0,0.0,Infinity,0.0,0.0,0.0
 0.13635304763737388,0.046480383999999875,0.6372899064532429,5.50252235047788,0.0,0.0,Infinity,0.0,0.0,0.0
 0.15183148553577433,0.05763200000000013,0.720461332932871,5.373373400181619,0.0,0.0,Infinity,0.0,0.0,0.0
 0.1656493839409008,0.06859929599999992,0.7937021736916876,5.300432714981033,0.0,0.0,Infinity,0.0,0.0,0.0
 0.17819518287540773,0.079383808,0.8596114170407707,5.253491124252067,0.0,0.0,Infinity,0.0,0.0,0.0
 0.1897230318121656,0.089987072,0.9197955367189341,5.220758877769416,0.0,0.0,Infinity,0.0,0.0,0.0
 0.20041020333306409,0.10041062400000023,0.9753330878630739,5.196655732111868,0.0,0.0,Infinity,0.0,0.0,0.0
 0.21038631134177915,0.11065600000000009,1.0269912866871092,5.178191613293173,0.0,0.0,Infinity,0.0,0.0,0.0
 0.21974961751957603,0.12072473599999989,1.0753398221533867,5.163617908909787,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2285767862229235,0.13061836800000015,1.1208160093562476,5.151842989657063,0.0,0.0,Infinity,0.0,0.0,0.0
 0.23692904591881517,0.14033843200000007,1.1637645803543484,5.142149856670093,0.0,0.0,Infinity,0.0,0.0,0.0
 0.24485625497421964,0.14988646400000016,1.2044632522325875,5.134048010313582,0.0,0.0,Infinity,0.0,0.0,0.0
 0.25239968304259025,0.15926400000000007,1.2431398450420266,5.127190510586156,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2595939721950416,0.1684725760000001,1.279984138094079,5.121325022013932,0.0,0.0,Infinity,0.0,0.0,0.0
 0.26646855574344985,0.1775137280000001,1.3151563198462244,5.116263625931074,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2730487077427761,0.18638899199999992,1.3487931587155668,5.111863506008139,0.0,0.0,Infinity,0.0,0.0,0.0
 0.27935633445476055,0.1950999040000001,1.381012605493844,5.108014194476766,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2854105814436459,0.20364800000000005,1.4119172897460113,5.104628917337427,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2912283063165393,0.21203481600000007,1.4415972194004616,5.1016385791528975,0.0,0.0,Infinity,0.0,0.0,0.0
 0.29682445182295897,0.22026188800000024,1.4701318953487523,5.098987493366079,0.0,0.0,Infinity,0.0,0.0,0.0
 0.30221234389084783,0.2283307520000002,1.4975919892845162,5.096630294326505,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3074039323105677,0.23624294400000023,1.5240406905035466,5.094529666212968,0.0,0.0,Infinity,0.0,0.0,0.0
 0.31240998703626627,0.24400000000000022,1.549534798367089,5.092654647315057,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3172402597401535,0.2516034560000002,1.5741256169410451,5.090979346604209,0.0,0.0,Infinity,0.0,0.0,0.0
 0.32190361787342503,0.2590548480000001,1.5978596940339373,5.089481960125999,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3264081567608262,0.2663557120000002,1.6207794365856232,5.088144008655485,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3307612939870686,0.2735075840000001,1.6429236268697434,5.086949740666641,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3349698493894638,0.2805120000000001,1.6643278584413208,5.085885660289956,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3390401132609533,0.2873704960000001,1.6850249066260488,5.084940150859035,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3429779048277018,0.29408460800000014,1.705045045221628,5.084103172101132,0.0,0.0,Infinity,0.0,0.0,0.0
 0.34678862265074406,0.3006558720000003,1.724416318696108,5.083366015018933,0.0,0.0,Infinity,0.0,0.0,0.0
 0.35047728827985425,0.30708582400000006,1.7431647773264902,5.082721101751093,0.0,0.0,Infinity,0.0,0.0,0.0
 0.35404858423668367,0.3133760000000001,1.7613146812913314,5.0821618214343,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3575068872063867,0.31952793600000007,1.7788886786076707,5.08168239460193,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3608562971599639,0.32554316800000027,1.7959079609158637,5.081277760584659,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3641006630040656,0.3314232320000001,1.8123924004100767,5.0809434836648135,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3672436052540604,0.33716966400000015,1.828360670645303,5.080675674283426,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3702885361444507,0.3427840000000002,1.8438303534962905,5.080470922939328,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3732386775241817,0.34826777600000014,1.8588180341715979,5.080326244118412,0.0,0.0,Infinity,0.0,0.0,0.0
 0.37609707682990595,0.35362252800000027,1.873339385885203,5.0802390290694,0.0,0.0,Infinity,0.0,0.0,0.0
 0.378866621385416,0.3588497920000002,1.8874092455383158,5.080207005560053,0.0,0.0,Infinity,0.0,0.0,0.0
