# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-3.118135022585489,-20.80679101271122,0.6225966400820433,1.6061763517840764,0.0,0.0
 0.07505024612869497,0.014081348609944236,0.18762561532173744,2.5,-3.118135022585489,-20.363563848660373,0.6225966400820433,1.6061763517840764,0.0,0.0
 0.10594649083149112,0.028061647298768075,0.45249184240046514,8.57276441284649,-2.617623647539387,-19.92033668460953,0.6332379638114929,1.5791851675805204,16.19974789365923,524.3274077316307
 0.12952536806276915,0.041942052429489556,0.5886796472356511,5.775839260680703,-2.1122028926633067,-19.477109520558685,0.6440036155626443,1.5527863133599547,21.43531898989769,222.04497037260668
 0.14929665595090558,0.05572372869530767,0.6970550600341864,5.481454390412518,-1.6018539339539295,-19.03388235650784,0.6548906110822943,1.526972570804407,25.81263100294075,221.39741415983448
 0.16662274650915487,0.0694078491356352,0.7897985061501511,5.35282011854704,-1.0865599574633322,-18.590655192456996,0.6658956588716105,1.5017367761407905,29.740925961238016,226.72713992175974
 0.18220383656283368,0.08299559514553953,0.8720664576799724,5.279986910183939,-0.5663062618528931,-18.14742802840615,0.6770151495079909,1.4770718214012386,33.39007051612563,234.20341852308488
 0.1964567702862377,0.09648815647824893,0.946651517122678,5.2329619213925955,-0.04108036253009887,-17.704200864355304,0.6882451453784535,1.4529706554633497,36.85037126499418,242.7781406986103
 0.20965374429312456,0.10988673124031714,1.015276286448405,5.200038227696375,0.48912790303095105,-17.26097370030446,0.6995813705611863,1.4294262856053837,40.17650298351427,252.03745319073496
 0.2219842569905855,0.12319252587915577,1.079095003209276,5.17567422593972,1.0243262687852859,-16.817746536253615,0.711019201463929,1.4064317784120086,43.40438868081626,261.7803311590337
 0.2335866050633227,0.13640675516252176,1.1389271551347708,5.156900271427487,1.5645199328732378,-16.37451937220277,0.7225536576681065,1.3839802613791958,46.55899484323176,271.8937703505096
 0.24456544494232094,0.14953064214958853,1.195380125014107,5.141979526209032,2.109711449707352,-15.931292208151923,0.7341793937188917,1.3620649238527767,49.65839039851821,282.3062900494051
 0.2550022887373969,0.16256541815327682,1.2489193341992948,5.129827583550438,2.659900621857165,-15.488065044101079,0.7458906912676581,1.3406790186648896,52.716049310749405,292.9677757248593
 0.26496212762840476,0.17551232269342762,1.2999110409145025,5.1197320833417255,3.2150843918420007,-15.044837880050235,0.7576814523484606,1.319815863118286,55.74224403228822,303.8397261898454
 0.274497798490607,0.18837260344047468,1.348649815297526,5.111205607590286,3.775256734335588,-14.601610715999389,0.7695451932941113,1.2994688404451011,58.74493264170993,314.8901270621508
 0.2836529683604544,0.20114751614924228,1.3953769171276516,5.1039033130364615,4.340408549005385,-14.158383551948543,0.7814750396836471,1.2796314011575023,61.730347192260076,326.09056882523106
 0.2924642368444539,0.21383832458252194,1.4402930130122675,5.0975743125044675,4.9105275543649025,-13.715156387897698,0.7934637225367379,1.2602970641215412,64.70339729118507,337.4145396118397
 0.3009626557724664,0.22644630042404015,1.4835672315423014,5.092031693965251,5.4855981831428915,-13.271929223846854,0.8055035753230613,1.2414594182265828,67.66795490422807,348.8363704066427
 0.3091748522635809,0.2389727231805176,1.5253437700901222,5.087133337959291,6.065601479351971,-12.828702059796008,0.8175865327963595,1.2231121231654083,70.62706023128362,360.3305559307152
 0.31712387489585964,0.251418880072412,1.565746817898595,5.082769250700989,6.650514997775641,-12.385474895745162,0.8297041305040659,1.2052489113106803,73.58307372890114,371.871314797114
 0.3248298421716196,0.26378606591309806,1.60488429266869,5.078852968037723,7.240312706007233,-11.942247731694318,0.8418475064201562,1.1878635885641167,76.53779040651669,383.43228979312795
 0.3323104470076691,0.27607558297609197,1.6428507229482239,5.075315580976997,7.83496488974621,-11.499020567643472,0.8540074037598785,1.1709500357928633,79.49252724503104,394.9863551507599
 0.3395813545235195,0.2882887408500705,1.6797295038279785,5.072101494807864,8.434438061740039,-11.055793403592627,0.8661741755020268,1.1545022101593008,82.44819105276622,406.50548797270625
 0.34665651950100285,0.30042685628137283,1.7155946850613089,5.069165361863795,9.038694874768792,-10.612566239541781,0.878337790806987,1.1385141462275394,85.40533188297327,417.9606892020357
 0.35354844251034573,0.312491253003728,1.7505124050283676,5.066469825580364,9.647694039391173,-10.169339075490937,0.8904878431044893,1.1229799572711974,88.36418569923131,429.32194864146715
 0.3602683786040459,0.32448326155497037,1.7845420527859854,5.063983836024863,10.261390246731375,-9.726111911440091,0.9026135600820024,1.1078938365485558,91.3247088637541,440.5582319894693
 0.36682650890060275,0.3364042190805099,1.817737218761617,5.061681374805831,10.879734096971426,-9.282884747389245,0.9147038158427908,1.0932500583028824,94.28660643791945,451.6375003589685
 0.37323208282426956,0.3482554691233559,1.8501464793121782,5.059540477835731,11.502672034051429,-8.8396575833384,0.9267471447500075,1.0790429791610014,97.24935571790407,462.52674862405223
 0.3794935369149485,0.3600383614005434,1.8818140493480486,5.05754247771487,12.130146287032746,-8.396430419287555,0.938731757699671,1.0652670390639225,100.21222608904843,473.19206181755845
 0.38561859476213567,0.37175425156581043,1.9127803291927123,5.055671410333634,12.76209481873068,-7.95320325523671,0.9506455602851763,1.0519167624366943,103.17429605797936,483.59869291540195
 0.39161435160546226,0.38340450095841644,1.9430823659189886,5.053913545543981,13.39845128210122,-7.509976091185864,0.9624761730865384,1.038986759322184,106.13446809118285,493.7111544972382
